24
011100110010010011001111
MMSE:001101111110110011011111
0 -6.550355775835202
0 1 1.7165837699250066
0 2 3.433167539850013
0 3 0.0
0 4 0.0
0 5 0.0
0 6 0.5780251907282766
0 7 1.1560503814565533
0 8 2.3121007629131065
0 9 0.03841353858579359
0 10 0.07682707717158718
0 11 0.15365415434317437
0 12 0.08564335033336451
0 13 0.17128670066672902
0 14 0.34257340133345804
0 15 0.05245047454473467
0 16 0.10490094908946934
0 17 0.20980189817893868
0 18 0.070389898640639
0 19 0.140779797281278
0 20 0.281559594562556
0 21 -0.2751349025806497
0 22 -0.5502698051612994
0 23 -1.1005396103225988
1 -12.2424196667079
1 2 6.866335079700026
1 3 0.0
1 4 0.0
1 5 0.0
1 6 1.1560503814565533
1 7 2.3121007629131065
1 8 4.624201525826213
1 9 0.07682707717158718
1 10 0.15365415434317437
1 11 0.30730830868634873
1 12 0.17128670066672902
1 13 0.34257340133345804
1 14 0.6851468026669161
1 15 0.10490094908946934
1 16 0.20980189817893868
1 17 0.41960379635787737
1 18 0.140779797281278
1 19 0.281559594562556
1 20 0.563119189125112
1 21 -0.5502698051612994
1 22 -1.1005396103225988
1 23 -2.2010792206451977
2 -21.051671793565788
2 3 0.0
2 4 0.0
2 5 0.0
2 6 2.3121007629131065
2 7 4.624201525826213
2 8 9.248403051652426
2 9 0.15365415434317437
2 10 0.30730830868634873
2 11 0.6146166173726975
2 12 0.34257340133345804
2 13 0.6851468026669161
2 14 1.3702936053338322
2 15 0.20980189817893868
2 16 0.41960379635787737
2 17 0.8392075927157547
2 18 0.281559594562556
2 19 0.563119189125112
2 20 1.126238378250224
2 21 -1.1005396103225988
2 22 -2.2010792206451977
2 23 -4.402158441290395
3 -7.513690023965157
3 4 1.7165837699250066
3 5 3.433167539850013
3 6 -0.03841353858579352
3 7 -0.07682707717158704
3 8 -0.1536541543431741
3 9 0.5780251907282766
3 10 1.1560503814565533
3 11 2.3121007629131065
3 12 -0.05245047454473466
3 13 -0.10490094908946931
3 14 -0.20980189817893863
3 15 0.08564335033336451
3 16 0.17128670066672902
3 17 0.34257340133345804
3 18 0.2751349025806497
3 19 0.5502698051612994
3 20 1.1005396103225988
3 21 0.07038989864063902
3 22 0.14077979728127804
3 23 0.2815595945625561
4 -14.16908816296781
4 5 6.866335079700026
4 6 -0.07682707717158704
4 7 -0.1536541543431741
4 8 -0.3073083086863482
4 9 1.1560503814565533
4 10 2.3121007629131065
4 11 4.624201525826213
4 12 -0.10490094908946931
4 13 -0.20980189817893863
4 14 -0.41960379635787726
4 15 0.17128670066672902
4 16 0.34257340133345804
4 17 0.6851468026669161
4 18 0.5502698051612994
4 19 1.1005396103225988
4 20 2.2010792206451977
4 21 0.14077979728127804
4 22 0.2815595945625561
4 23 0.5631191891251122
5 -24.90500878608561
5 6 -0.1536541543431741
5 7 -0.3073083086863482
5 8 -0.6146166173726963
5 9 2.3121007629131065
5 10 4.624201525826213
5 11 9.248403051652426
5 12 -0.20980189817893863
5 13 -0.41960379635787726
5 14 -0.8392075927157545
5 15 0.34257340133345804
5 16 0.6851468026669161
5 17 1.3702936053338322
5 18 1.1005396103225988
5 19 2.2010792206451977
5 20 4.402158441290395
5 21 0.2815595945625561
5 22 0.5631191891251122
5 23 1.1262383782502243
6 -4.565919161525734
6 7 0.9075139022983935
6 8 1.815027804596787
6 9 0.0
6 10 0.0
6 11 0.0
6 12 0.07439419328953198
6 13 0.14878838657906396
6 14 0.2975767731581279
6 15 0.03372365507869958
6 16 0.06744731015739916
6 17 0.13489462031479832
6 18 -0.0375652369984041
6 19 -0.0751304739968082
6 20 -0.1502609479936164
6 21 -0.09301790621851178
6 22 -0.18603581243702355
6 23 -0.3720716248740471
7 -8.678081371902271
7 8 3.630055609193574
7 9 0.0
7 10 0.0
7 11 0.0
7 12 0.14878838657906396
7 13 0.2975767731581279
7 14 0.5951535463162558
7 15 0.06744731015739916
7 16 0.13489462031479832
7 17 0.26978924062959664
7 18 -0.0751304739968082
7 19 -0.1502609479936164
7 20 -0.3005218959872328
7 21 -0.18603581243702355
7 22 -0.3720716248740471
7 23 -0.7441432497480942
8 -15.541134939207756
8 9 0.0
8 10 0.0
8 11 0.0
8 12 0.2975767731581279
8 13 0.5951535463162558
8 14 1.1903070926325117
8 15 0.13489462031479832
8 16 0.26978924062959664
8 17 0.5395784812591933
8 18 -0.1502609479936164
8 19 -0.3005218959872328
8 20 -0.6010437919744656
8 21 -0.3720716248740471
8 22 -0.7441432497480942
8 23 -1.4882864994961884
9 -4.779321060437474
9 10 0.9075139022983935
9 11 1.815027804596787
9 12 -0.03372365507869958
9 13 -0.06744731015739916
9 14 -0.13489462031479832
9 15 0.07439419328953198
9 16 0.14878838657906396
9 17 0.2975767731581279
9 18 0.09301790621851175
9 19 0.1860358124370235
9 20 0.372071624874047
9 21 -0.03756523699840409
9 22 -0.07513047399680818
9 23 -0.15026094799361636
10 -9.104885169725751
10 11 3.630055609193574
10 12 -0.06744731015739916
10 13 -0.13489462031479832
10 14 -0.26978924062959664
10 15 0.14878838657906396
10 16 0.2975767731581279
10 17 0.5951535463162558
10 18 0.1860358124370235
10 19 0.372071624874047
10 20 0.744143249748094
10 21 -0.07513047399680818
10 22 -0.15026094799361636
10 23 -0.3005218959872327
11 -16.394742534854714
11 12 -0.13489462031479832
11 13 -0.26978924062959664
11 14 -0.5395784812591933
11 15 0.2975767731581279
11 16 0.5951535463162558
11 17 1.1903070926325117
11 18 0.372071624874047
11 19 0.744143249748094
11 20 1.488286499496188
11 21 -0.15026094799361636
11 22 -0.3005218959872327
11 23 -0.6010437919744654
12 -2.2855724244918125
12 13 1.4157185846740046
12 14 2.831437169348009
12 15 0.0
12 16 0.0
12 17 0.0
12 18 -0.1707855711298612
12 19 -0.3415711422597224
12 20 -0.6831422845194448
12 21 0.290008168086168
12 22 0.580016336172336
12 23 1.160032672344672
13 -3.8632855566466224
13 14 5.662874338696018
13 15 0.0
13 16 0.0
13 17 0.0
13 18 -0.3415711422597224
13 19 -0.6831422845194448
13 20 -1.3662845690388896
13 21 0.580016336172336
13 22 1.160032672344672
13 23 2.320065344689344
14 -4.895133943945237
14 15 0.0
14 16 0.0
14 17 0.0
14 18 -0.6831422845194448
14 19 -1.3662845690388896
14 20 -2.7325691380777792
14 21 1.160032672344672
14 22 2.320065344689344
14 23 4.640130689378688
15 -0.9805366810645351
15 16 1.4157185846740044
15 17 2.8314371693480087
15 18 -0.290008168086168
15 19 -0.580016336172336
15 20 -1.160032672344672
15 21 -0.17078557112986115
15 22 -0.3415711422597223
15 23 -0.6831422845194446
16 -1.2532140697920682
16 17 5.662874338696017
16 18 -0.580016336172336
16 19 -1.160032672344672
16 20 -2.320065344689344
16 21 -0.3415711422597223
16 22 -0.6831422845194446
16 23 -1.3662845690388892
17 0.3250090297638719
17 18 -1.160032672344672
17 19 -2.320065344689344
17 20 -4.640130689378688
17 21 -0.6831422845194446
17 22 -1.3662845690388892
17 23 -2.7325691380777783
18 -2.784869698370567
18 19 0.9881724787377628
18 20 1.9763449574755256
18 21 0.0
18 22 0.0
18 23 0.0
19 -5.075653157372253
19 20 3.9526899149510513
19 21 0.0
19 22 0.0
19 23 0.0
20 -8.17496135726898
20 21 0.0
20 22 0.0
20 23 0.0
21 -0.5978343777138528
21 22 0.9881724787377628
21 23 1.9763449574755256
22 -0.7015825160588243
22 23 3.9526899149510513
23 0.5731799253578771
