24
100001000111101010010100
MMSE:100011000110111010010100
0 -3.539119081733105
0 1 1.6151981473181771
0 2 3.2303962946363542
0 3 0.0
0 4 0.0
0 5 0.0
0 6 0.35267355918752963
0 7 0.7053471183750593
0 8 1.4106942367501185
0 9 0.1589308504105145
0 10 0.317861700821029
0 11 0.635723401642058
0 12 -0.35478003562728017
0 13 -0.7095600712545603
0 14 -1.4191201425091207
0 15 -0.30424261346028203
0 16 -0.6084852269205641
0 17 -1.2169704538411281
0 18 0.20654171911109936
0 19 0.41308343822219873
0 20 0.8261668764443975
0 21 -0.024928482178712928
0 22 -0.049856964357425856
0 23 -0.09971392871485171
1 -6.270639089807121
1 2 6.4607925892727085
1 3 0.0
1 4 0.0
1 5 0.0
1 6 0.7053471183750593
1 7 1.4106942367501185
1 8 2.821388473500237
1 9 0.317861700821029
1 10 0.635723401642058
1 11 1.271446803284116
1 12 -0.7095600712545603
1 13 -1.4191201425091207
1 14 -2.8382402850182413
1 15 -0.6084852269205641
1 16 -1.2169704538411281
1 17 -2.4339409076822562
1 18 0.41308343822219873
1 19 0.8261668764443975
1 20 1.652333752888795
1 21 -0.049856964357425856
1 22 -0.09971392871485171
1 23 -0.19942785742970343
2 -9.310881884977888
2 3 0.0
2 4 0.0
2 5 0.0
2 6 1.4106942367501185
2 7 2.821388473500237
2 8 5.642776947000474
2 9 0.635723401642058
2 10 1.271446803284116
2 11 2.542893606568232
2 12 -1.4191201425091207
2 13 -2.8382402850182413
2 14 -5.676480570036483
2 15 -1.2169704538411281
2 16 -2.4339409076822562
2 17 -4.8678818153645125
2 18 0.8261668764443975
2 19 1.652333752888795
2 20 3.30466750577759
2 21 -0.09971392871485171
2 22 -0.19942785742970343
2 23 -0.39885571485940685
3 -2.8898088110861457
3 4 1.6151981473181771
3 5 3.2303962946363542
3 6 -0.1589308504105144
3 7 -0.3178617008210288
3 8 -0.6357234016420577
3 9 0.35267355918752963
3 10 0.7053471183750593
3 11 1.4106942367501185
3 12 0.3042426134602819
3 13 0.6084852269205638
3 14 1.2169704538411277
3 15 -0.35478003562728017
3 16 -0.7095600712545603
3 17 -1.4191201425091207
3 18 0.024928482178712977
3 19 0.049856964357425954
3 20 0.09971392871485191
3 21 0.20654171911109936
3 22 0.41308343822219873
3 23 0.8261668764443975
4 -4.972018548513203
4 5 6.4607925892727085
4 6 -0.3178617008210288
4 7 -0.6357234016420577
4 8 -1.2714468032841153
4 9 0.7053471183750593
4 10 1.4106942367501185
4 11 2.821388473500237
4 12 0.6084852269205638
4 13 1.2169704538411277
4 14 2.4339409076822554
4 15 -0.7095600712545603
4 16 -1.4191201425091207
4 17 -2.8382402850182413
4 18 0.049856964357425954
4 19 0.09971392871485191
4 20 0.19942785742970381
4 21 0.41308343822219873
4 22 0.8261668764443975
4 23 1.652333752888795
5 -6.713640802390051
5 6 -0.6357234016420577
5 7 -1.2714468032841153
5 8 -2.5428936065682306
5 9 1.4106942367501185
5 10 2.821388473500237
5 11 5.642776947000474
5 12 1.2169704538411277
5 13 2.4339409076822554
5 14 4.867881815364511
5 15 -1.4191201425091207
5 16 -2.8382402850182413
5 17 -5.676480570036483
5 18 0.09971392871485191
5 19 0.19942785742970381
5 20 0.39885571485940763
5 21 0.8261668764443975
5 22 1.652333752888795
5 23 3.30466750577759
6 -3.750320487119293
6 7 1.1044798889358138
6 8 2.2089597778716277
6 9 0.0
6 10 0.0
6 11 0.0
6 12 -0.06938423238746509
6 13 -0.13876846477493018
6 14 -0.27753692954986037
6 15 0.1680258411619009
6 16 0.3360516823238018
6 17 0.6721033646476036
6 18 0.14802684395474075
6 19 0.2960536879094815
6 20 0.592107375818963
6 21 -0.019769846479491038
6 22 -0.039539692958982076
6 23 -0.07907938591796415
7 -6.948401029770678
7 8 4.417919555743255
7 9 0.0
7 10 0.0
7 11 0.0
7 12 -0.13876846477493018
7 13 -0.27753692954986037
7 14 -0.5550738590997207
7 15 0.3360516823238018
7 16 0.6721033646476036
7 17 1.3442067292952071
7 18 0.2960536879094815
7 19 0.592107375818963
7 20 1.184214751637926
7 21 -0.039539692958982076
7 22 -0.07907938591796415
7 23 -0.1581587718359283
8 -11.687842281669727
8 9 0.0
8 10 0.0
8 11 0.0
8 12 -0.27753692954986037
8 13 -0.5550738590997207
8 14 -1.1101477181994415
8 15 0.6721033646476036
8 16 1.3442067292952071
8 17 2.6884134585904143
8 18 0.592107375818963
8 19 1.184214751637926
8 20 2.368429503275852
8 21 -0.07907938591796415
8 22 -0.1581587718359283
8 23 -0.3163175436718566
9 -4.1055771479969145
9 10 1.1044798889358138
9 11 2.2089597778716277
