32
11101010010001011001001110010101
MMSE:11101010010001011001001110010101
0 -2.086220697676167
0 1 0.4143546321331207
0 2 0.8287092642662414
0 3 1.6574185285324827
0 4 0.0
0 5 0.0
0 6 0.0
0 7 0.0
0 8 -0.04934398349828203
0 9 -0.09868796699656406
0 10 -0.1973759339931281
0 11 -0.3947518679862562
0 12 0.004961993052865151
0 13 0.009923986105730302
0 14 0.019847972211460604
0 15 0.03969594442292121
0 16 0.017726800015867617
0 17 0.035453600031735234
0 18 0.07090720006347047
0 19 0.14181440012694094
0 20 0.01463713536357368
0 21 0.02927427072714736
0 22 0.05854854145429472
0 23 0.11709708290858944
0 24 -0.01591601523571974
0 25 -0.03183203047143948
0 26 -0.06366406094287896
0 27 -0.12732812188575793
0 28 -0.010789374035613069
0 29 -0.021578748071226138
0 30 -0.043157496142452276
0 31 -0.08631499228490455
1 -3.965264079285774
1 2 1.6574185285324827
1 3 3.3148370570649655
1 4 0.0
1 5 0.0
1 6 0.0
1 7 0.0
1 8 -0.09868796699656406
1 9 -0.1973759339931281
1 10 -0.3947518679862562
1 11 -0.7895037359725124
1 12 0.009923986105730302
1 13 0.019847972211460604
1 14 0.03969594442292121
1 15 0.07939188884584242
1 16 0.035453600031735234
1 17 0.07090720006347047
1 18 0.14181440012694094
1 19 0.2836288002538819
1 20 0.02927427072714736
1 21 0.05854854145429472
1 22 0.11709708290858944
1 23 0.2341941658171789
1 24 -0.03183203047143948
1 25 -0.06366406094287896
1 26 -0.12732812188575793
1 27 -0.25465624377151586
1 28 -0.021578748071226138
1 29 -0.043157496142452276
1 30 -0.08631499228490455
1 31 -0.1726299845698091
2 -7.101818894305306
2 3 6.629674114129931
2 4 0.0
2 5 0.0
2 6 0.0
2 7 0.0
2 8 -0.1973759339931281
2 9 -0.3947518679862562
2 10 -0.7895037359725124
2 11 -1.5790074719450249
2 12 0.019847972211460604
2 13 0.03969594442292121
2 14 0.07939188884584242
2 15 0.15878377769168484
2 16 0.07090720006347047
2 17 0.14181440012694094
2 18 0.2836288002538819
2 19 0.5672576005077637
2 20 0.05854854145429472
2 21 0.11709708290858944
2 22 0.2341941658171789
2 23 0.4683883316343578
2 24 -0.06366406094287896
2 25 -0.12732812188575793
2 26 -0.25465624377151586
2 27 -0.5093124875430317
2 28 -0.043157496142452276
2 29 -0.08631499228490455
2 30 -0.1726299845698091
2 31 -0.3452599691396182
3 -10.888800731545647
3 4 0.0
3 5 0.0
3 6 0.0
3 7 0.0
3 8 -0.3947518679862562
3 9 -0.7895037359725124
3 10 -1.5790074719450249
3 11 -3.1580149438900498
3 12 0.03969594442292121
3 13 0.07939188884584242
3 14 0.15878377769168484
3 15 0.31756755538336967
3 16 0.14181440012694094
3 17 0.2836288002538819
3 18 0.5672576005077637
3 19 1.1345152010155275
3 20 0.11709708290858944
3 21 0.2341941658171789
3 22 0.4683883316343578
3 23 0.9367766632687156
3 24 -0.12732812188575793
3 25 -0.25465624377151586
3 26 -0.5093124875430317
3 27 -1.0186249750860634
3 28 -0.08631499228490455
3 29 -0.1726299845698091
3 30 -0.3452599691396182
3 31 -0.6905199382792364
4 -0.34451851086703567
4 5 0.4143546321331207
4 6 0.8287092642662414
4 7 1.6574185285324827
4 8 -0.0049619930528651615
4 9 -0.009923986105730323
4 10 -0.019847972211460646
4 11 -0.03969594442292129
4 12 -0.049343983498282035
