40
1100111011000101001101001111110110110001
0 -11.973579004521277
0 1 18.431629486718066
0 2 7.008282842946301e-16
0 3 1.4016565685892601e-15
0 4 0.11336559214093356
0 5 0.22673118428186712
0 6 2.3795420701283865
0 7 4.759084140256773
0 8 0.07624308586594541
0 9 0.15248617173189083
0 10 -0.20811226555798756
0 11 -0.4162245311159751
0 12 1.5116514102141956
0 13 3.023302820428391
0 14 4.597131805994184
0 15 9.194263611988369
0 16 2.6178602669709603
0 17 5.235720533941921
0 18 0.6009827265412824
0 19 1.2019654530825647
0 20 -5.156127412348792
0 21 -10.312254824697584
0 22 -3.6308370699784938
0 23 -7.2616741399569875
0 24 1.361721961593883
0 25 2.723443923187766
0 26 2.908997999819084
0 27 5.817995999638168
0 28 -0.7388711905595842
0 29 -1.4777423811191683
0 30 0.04042059499556344
0 31 0.08084118999112688
0 32 0.37316861863662854
0 33 0.7463372372732571
0 34 1.5743439636782928
0 35 3.1486879273565855
0 36 1.6587562557048736
0 37 3.3175125114097472
0 38 -1.1761925854427706
0 39 -2.352385170885541
1 -14.73134326568352
1 2 1.4016565685892601e-15
1 3 2.8033131371785203e-15
1 4 0.22673118428186712
1 5 0.45346236856373423
1 6 4.759084140256773
1 7 9.518168280513546
1 8 0.15248617173189083
1 9 0.30497234346378166
1 10 -0.4162245311159751
1 11 -0.8324490622319503
1 12 3.023302820428391
1 13 6.046605640856782
1 14 9.194263611988369
1 15 18.388527223976737
1 16 5.235720533941921
1 17 10.471441067883841
1 18 1.2019654530825647
1 19 2.4039309061651295
1 20 -10.312254824697584
1 21 -20.62450964939517
1 22 -7.2616741399569875
1 23 -14.523348279913975
1 24 2.723443923187766
1 25 5.446887846375532
1 26 5.817995999638168
1 27 11.635991999276335
1 28 -1.4777423811191683
1 29 -2.9554847622383367
1 30 0.08084118999112688
1 31 0.16168237998225377
1 32 0.7463372372732571
1 33 1.4926744745465141
1 34 3.1486879273565855
1 35 6.297375854713171
1 36 3.3175125114097472
1 37 6.6350250228194945
1 38 -2.352385170885541
1 39 -4.704770341771082
2 9.81304499900482
2 3 18.431629486718062
2 4 -2.3795420701283865
2 5 -4.759084140256773
2 6 0.11336559214093389
2 7 0.22673118428186778
2 8 0.20811226555798762
2 9 0.41622453111597524
2 10 0.07624308586594541
2 11 0.15248617173189083
2 12 -4.5971318059941835
2 13 -9.194263611988367
2 14 1.5116514102141954
2 15 3.0233028204283907
2 16 -0.6009827265412819
2 17 -1.2019654530825639
2 18 2.6178602669709603
2 19 5.235720533941921
2 20 3.6308370699784933
2 21 7.261674139956987
2 22 -5.156127412348792
2 23 -10.312254824697584
2 24 -2.908997999819083
2 25 -5.817995999638166
2 26 1.361721961593883
2 27 2.723443923187766
2 28 -0.04042059499556361
2 29 -0.08084118999112722
2 30 -0.738871190559584
2 31 -1.477742381119168
2 32 -1.5743439636782925
2 33 -3.148687927356585
2 34 0.37316861863662854
2 35 0.7463372372732571
2 36 1.1761925854427706
2 37 2.352385170885541
2 38 1.6587562557048736
2 39 3.3175125114097472
3 28.841904741368673
3 4 -4.759084140256773
3 5 -9.518168280513546
3 6 0.22673118428186778
3 7 0.45346236856373556
3 8 0.41622453111597524
3 9 0.8324490622319505
3 10 0.15248617173189083
3 11 0.30497234346378166
3 12 -9.194263611988367
3 13 -18.388527223976734
3 14 3.0233028204283907
3 15 6.046605640856781
3 16 -1.2019654530825639
3 17 -2.4039309061651277
3 18 5.235720533941921
3 19 10.471441067883841
3 20 7.261674139956987
3 21 14.523348279913973
3 22 -10.312254824697584
3 23 -20.62450964939517
3 24 -5.817995999638166
3 25 -11.635991999276332
3 26 2.723443923187766
3 27 5.446887846375532
3 28 -0.08084118999112722
3 29 -0.16168237998225443
3 30 -1.477742381119168
3 31 -2.955484762238336
3 32 -3.148687927356585
3 33 -6.29737585471317
3 34 0.7463372372732571
3 35 1.4926744745465141
3 36 2.352385170885541
3 37 4.704770341771082
3 38 3.3175125114097472
3 39 6.6350250228194945
4 -14.124031619309191
4 5 20.160301196761175
4 6 0.0
4 7 0.0
4 8 -3.1666649363417783
4 9 -6.3333298726835565
4 10 4.164730785281904
4 11 8.329461570563808
4 12 -0.6656970319707008
4 13 -1.3313940639414017
4 14 -2.9906745183494228
4 15 -5.9813490366988455
4 16 -2.5860772867875865
4 17 -5.172154573575173
4 18 -0.7931113288822702
4 19 -1.5862226577645404
4 20 1.7818777404905872
4 21 3.5637554809811745
4 22 -0.2711794836361827
4 23 -0.5423589672723654
4 24 -0.03468014861890867
4 25 -0.06936029723781734
4 26 0.8489401898416642
4 27 1.6978803796833284
4 28 -1.9637724683715352
4 29 -3.9275449367430704
4 30 0.6431297139160581
4 31 1.2862594278321162
4 32 2.660179065879483
4 33 5.320358131758966
4 34 -2.5978029214194054
