24
111100000110110010010101
MMSE:101100000110010011010100
0 -8.140808144036143
0 1 1.4453911027204915
0 2 2.890782205440983
0 3 0.0
0 4 0.0
0 5 0.0
0 6 0.3715871542058086
0 7 0.7431743084116172
0 8 1.4863486168232345
0 9 0.427834578582988
0 10 0.855669157165976
0 11 1.711338314331952
0 12 -0.17753271035147294
0 13 -0.3550654207029459
0 14 -0.7101308414058918
0 15 0.38288568640225346
0 16 0.7657713728045069
0 17 1.5315427456090138
0 18 -0.012378800253476402
0 19 -0.024757600506952804
0 20 -0.04951520101390561
0 21 -0.39544677181641
0 22 -0.79089354363282
0 23 -1.58178708726564
1 -15.55892073671204
1 2 5.781564410881966
1 3 0.0
1 4 0.0
1 5 0.0
1 6 0.7431743084116172
1 7 1.4863486168232345
1 8 2.972697233646469
1 9 0.855669157165976
1 10 1.711338314331952
1 11 3.422676628663904
1 12 -0.3550654207029459
1 13 -0.7101308414058918
1 14 -1.4202616828117836
1 15 0.7657713728045069
1 16 1.5315427456090138
1 17 3.0630854912180276
1 18 -0.024757600506952804
1 19 -0.04951520101390561
1 20 -0.09903040202781122
1 21 -0.79089354363282
1 22 -1.58178708726564
1 23 -3.16357417453128
2 -28.227059267983098
2 3 0.0
2 4 0.0
2 5 0.0
2 6 1.4863486168232345
2 7 2.972697233646469
2 8 5.945394467292938
2 9 1.711338314331952
2 10 3.422676628663904
2 11 6.845353257327808
2 12 -0.7101308414058918
2 13 -1.4202616828117836
2 14 -2.840523365623567
2 15 1.5315427456090138
2 16 3.0630854912180276
2 17 6.126170982436055
2 18 -0.04951520101390561
2 19 -0.09903040202781122
2 20 -0.19806080405562243
2 21 -1.58178708726564
2 22 -3.16357417453128
2 23 -6.32714834906256
3 -2.6056404210766546
3 4 1.4453911027204915
3 5 2.890782205440983
3 6 -0.42783457858298796
3 7 -0.8556691571659759
3 8 -1.7113383143319518
3 9 0.3715871542058086
3 10 0.7431743084116172
3 11 1.4863486168232345
3 12 -0.3828856864022535
3 13 -0.765771372804507
3 14 -1.531542745609014
3 15 -0.17753271035147292
3 16 -0.35506542070294583
3 17 -0.7101308414058917
3 18 0.3954467718164101
3 19 0.7908935436328202
3 20 1.5817870872656403
3 21 -0.012378800253476374
3 22 -0.02475760050695275
3 23 -0.0495152010139055
4 -4.488585290793064
4 5 5.781564410881966
4 6 -0.8556691571659759
4 7 -1.7113383143319518
4 8 -3.4226766286639037
4 9 0.7431743084116172
4 10 1.4863486168232345
4 11 2.972697233646469
4 12 -0.765771372804507
4 13 -1.531542745609014
4 14 -3.063085491218028
4 15 -0.35506542070294583
4 16 -0.7101308414058917
4 17 -1.4202616828117833
4 18 0.7908935436328202
4 19 1.5817870872656403
4 20 3.1635741745312806
4 21 -0.02475760050695275
